"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
32512,99999004,"1-4",1,"37021",35.443292,-82.536137
32523,99999004,"1-4",2,"37021",35.594934,-82.426412
32564,81331908,"1-4",2,"37021",35.6015,-82.3118
32573,23622005,"1-4",2,"37021",35.491375,-82.400943
32578,62199921,"5-24",7,"37021",35.453373,-82.577259
32582,55111201,"1-4",4,"37021",35.519982,-82.399647
32584,42332036,"5-24",15,"37021",35.6015,-82.3118
32980,11212001,"5-24",24,"37021",35.468881,-82.583355
33102,54161302,"1-4",3,"37021",35.597876,-82.552864
33103,32311109,"1-4",2,"37021",35.486127,-82.554995
33104,54151217,"1-4",4,"37021",35.686958,-82.833089
33112,61162014,"5-24",7,"37021",35.579003,-82.588595
33116,53121003,"5-24",19,"37021",35.600421,-82.549247
33118,45121105,"25-99",35,"37021",35.582391,-82.52604
33124,44511003,"5-24",24,"37021",35.496166,-82.363014
33126,53121003,"25-99",32,"37021",35.5812,-82.6102
33132,44111001,"25-99",54,"37021",35.563897,-82.630801
33142,62151207,"25-99",35,"37021",35.585514,-82.555682
33148,31181102,"1-4",4,"37021",35.592811,-82.550767
33150,72251117,"5-24",6,"37021",35.596395,-82.551854
33157,62131002,"1-4",2,"37021",35.612313,-82.555491
33160,81311008,"1-4",2,"37021",35.484998,-82.526731
33163,72111002,"100-499",148,"37021",35.594456,-82.580078
33165,45399102,"1-4",1,"37021",35.596863,-82.552527
33166,44314227,"5-24",5,"37021",35.466962,-82.526462
33171,81331904,"5-24",17,"37021",35.600247,-82.373978
33173,62151108,"5-24",8,"37021",35.48648,-82.524665
33179,72111002,"100-499",170,"37021",35.557165,-82.641476
33181,81211202,"1-4",4,"37021",35.592811,-82.550767
33190,72251117,"5-24",7,"37021",35.70468,-82.56679
33193,72251117,"5-24",10,"37021",35.484722,-82.553872
33197,71151020,"1-4",1,"37021",35.615685,-82.527665
33203,72251117,"5-24",5,"37021",35.696408,-82.560609
33211,56152003,"1-4",1,"37021",35.56611,-82.586551
33221,72251117,"1-4",4,"37021",35.588238,-82.58625
33223,62111107,"1-4",2,"37021",35.57155,-82.67202
33226,45322033,"1-4",1,"37021",35.555183,-82.597228
33236,81299030,"1-4",1,"37021",35.600886,-82.551859
33242,81311008,"1-4",3,"37021",35.611983,-82.621964
33251,81211202,"1-4",1,"37021",35.588884,-82.598925
33255,48423007,"1-4",3,"37021",35.5282,-82.3948
33256,81311008,"1-4",2,"37021",35.583749,-82.611016
33270,44613001,"5-24",9,"37021",35.485525,-82.553315
33274,81211202,"1-4",3,"37021",35.59604,-82.437295
33277,99999004,"1-4",3,"37021",35.59419,-82.554972
33285,56131102,"1-4",4,"37021",35.488928,-82.524638
33292,62111107,"1-4",1,"37021",35.612755,-82.351967
33293,72111002,"1-4",3,"37021",35.588626,-82.44429
33298,44419031,"5-24",8,"37021",35.597729,-82.600905
33506,99999004,"1-4",1,"37021",35.70663,-82.63557
33517,99999004,"1-4",1,"37021",35.621631,-82.665157
33599,56174001,"1-4",1,"37021",35.46797,-82.51612
33715,48423013,"1-4",1,"37021",35.555672,-82.643087
33717,31212002,"1-4",4,"37021",35.5812,-82.6102
33719,44611009,"5-24",6,"37021",35.586255,-82.59677
33732,56173009,"1-4",3,"37021",35.625884,-82.553419
33733,51512001,"1-4",2,"37021",35.568925,-82.60301
33744,62121003,"1-4",3,"37021",35.552,-82.472623
33745,23731010,"5-24",8,"37021",35.572781,-82.642251
33756,54133049,"5-24",6,"37021",35.604011,-82.550571
33761,62419011,"1-4",3,"37021",35.586745,-82.62828
33769,61111007,"100-499",222,"37021",35.606824,-82.583699
33776,99999004,"1-4",1,"37021",35.614497,-82.562001
33783,62132003,"1-4",3,"37021",35.482256,-82.537173
33786,61111007,"25-99",55,"37021",35.619359,-82.622577
33798,61111007,"25-99",91,"37021",35.59832,-82.592506
33803,62331101,"1-4",1,"37021",35.756981,-82.429319
33818,44122215,"1-4",2,"37021",35.607941,-82.35157
34003,42342010,"1-4",1,"37021",35.594147,-82.53231
34010,53211101,"1-4",3,"37021",35.582391,-82.52604
34013,81221002,"5-24",5,"37021",35.60818,-82.577568
34019,23611816,"1-4",3,"37021",35.464275,-82.517477
34020,62161001,"1-4",1,"37021",35.594146,-82.54402
34021,81391002,"1-4",3,"37021",35.657091,-82.720756
34023,72111002,"5-24",10,"37021",35.589801,-82.530699
34030,45392002,"5-24",19,"37021",35.59391,-82.551794
34035,45311001,"1-4",2,"37021",35.596949,-82.553725
34037,72111002,"25-99",30,"37021",35.585842,-82.525336
34045,45392002,"5-24",5,"37021",35.595503,-82.554234
34047,23611506,"1-4",1,"37021",35.451828,-82.53968
34051,72111002,"5-24",24,"37021",35.584561,-82.463965
34052,92112006,"1-4",4,"37021",35.595656,-82.554313
34060,92112006,"1-4",4,"37021",35.5956,-82.549
34064,72251117,"5-24",24,"37021",35.530776,-82.605147
34067,92112006,"1-4",3,"37021",35.5956,-82.549
34072,48821008,"1-4",4,"37021",35.479008,-82.517879
34076,92112006,"5-24",5,"37021",35.588216,-82.548828
34079,32311126,"1-4",3,"37021",35.597245,-82.55211
34083,92216003,"100-499",223,"37021",35.594656,-82.549966
34086,56143903,"1-4",2,"37021",35.451156,-82.53085
34093,44131011,"5-24",9,"37021",35.702713,-82.563146
34094,72111002,"5-24",10,"37021",35.593802,-82.55674
34095,92112007,"5-24",5,"37021",35.597272,-82.547969
34101,72111002,"1-4",2,"37021",35.466174,-82.52552
34302,62111107,"1-4",3,"37021",35.482256,-82.537173
34305,99999004,"1-4",3,"37021",35.552181,-82.537516
34314,61111007,"25-99",50,"37021",35.586955,-82.619964
34321,99999004,"1-4",3,"37021",35.575516,-82.587036
34323,62111107,"1-4",3,"37021",35.480846,-82.549675
34328,72251505,"5-24",10,"37021",35.630583,-82.55246
34333,62111107,"1-4",3,"37021",35.5459,-82.671086
34335,52393002,"1-4",3,"37021",35.522845,-82.599008
34336,62139936,"1-4",3,"37021",35.60218,-82.548544
34340,23622005,"5-24",10,"37021",35.456539,-82.527865
34344,53121003,"1-4",3,"37021",35.6237,-82.5546
34347,54161401,"1-4",1,"37021",35.627853,-82.546064
34354,52393002,"1-4",2,"37021",35.59499,-82.550713
34357,44112005,"25-99",26,"37021",35.469219,-82.577877
34361,62111107,"1-4",2,"37021",35.579561,-82.552504
34362,32799104,"1-4",4,"37021",35.449532,-82.52655
34368,51711006,"5-24",6,"37021",35.597872,-82.551842
34375,53121002,"1-4",1,"37021",35.602907,-82.55119
34380,52229202,"1-4",3,"37021",35.601008,-82.549339
34385,53111002,"5-24",8,"37021",35.481525,-82.543808
34387,54135001,"5-24",24,"37021",35.594956,-82.559118
34395,99999004,"1-4",3,"37021",35.654989,-82.516757
34402,92112007,"1-4",2,"37021",35.597272,-82.547969
34410,72251117,"25-99",93,"37021",35.594436,-82.555779
34413,92112007,"5-24",16,"37021",35.596091,-82.547804
34416,45112012,"1-4",1,"37021",35.482243,-82.53717
34421,92112007,"5-24",23,"37021",35.597272,-82.547969
34422,44122808,"5-24",18,"37021",35.598486,-82.402022
34423,45299013,"5-24",12,"37021",35.529428,-82.603027
34428,92112007,"5-24",9,"37021",35.597775,-82.548927
34430,72251117,"1-4",4,"37021",35.4633,-82.5379
34436,92112007,"5-24",18,"37021",35.595886,-82.547188
34439,53112008,"5-24",12,"37021",35.582391,-82.52604
34444,71394011,"1-4",2,"37021",35.4633,-82.5379
34445,92112007,"5-24",9,"37021",35.597272,-82.547969
34451,92112007,"25-99",36,"37021",35.588902,-82.550123
34455,72251117,"25-99",45,"37021",35.595554,-82.556638
34457,72251117,"1-4",3,"37021",35.443292,-82.536137
34460,92112007,"5-24",17,"37021",35.59593,-82.546754
34470,72251505,"5-24",6,"37021",35.597437,-82.553328
34472,23891054,"5-24",7,"37021",35.479129,-82.580974
34483,72251117,"25-99",83,"37021",35.586351,-82.525627
34485,72111002,"1-4",3,"37021",35.589094,-82.339569
34493,72251117,"100-499",185,"37021",35.562084,-82.636299
34497,44612001,"1-4",2,"37021",35.609201,-82.358578
34507,23899018,"5-24",7,"37021",35.540366,-82.409854
34548,81111104,"1-4",3,"37021",35.461728,-82.512114
34598,81311008,"5-24",5,"37021",35.598104,-82.397633
34697,44131009,"1-4",4,"37021",35.602818,-82.402265
34902,62151207,"5-24",17,"37021",35.573171,-82.54624
34907,54199006,"1-4",2,"37021",35.618034,-82.319336
34909,81391002,"1-4",1,"37021",35.614497,-82.562001
34914,81311008,"1-4",4,"37021",35.624499,-82.320564
34917,52429815,"5-24",7,"37021",35.590708,-82.55139
34920,54111002,"1-4",2,"37021",35.618569,-82.319076
34921,99999004,"5-24",5,"37021",35.570701,-82.54813
34929,54132004,"1-4",1,"37021",35.576972,-82.598384
34935,99999004,"1-4",2,"37021",35.58905,-82.552818
34940,81211202,"5-24",5,"37021",35.526597,-82.608633
34944,62111107,"1-4",3,"37021",35.480846,-82.549675
34947,23811001,"1-4",1,"37021",35.7686,-82.4354
34948,99999004,"25-99",61,"37021",35.606824,-82.583699
34952,44421003,"1-4",4,"37021",35.496514,-82.511599
34962,99999004,"1-4",2,"37021",35.503451,-82.518079
34965,23822025,"5-24",5,"37021",35.604267,-82.623433
34971,62111107,"1-4",1,"37021",35.612755,-82.351967
34972,23611505,"1-4",4,"37021",35.562768,-82.663823
34976,99999004,"1-4",3,"37021",35.509691,-82.428369
34978,23816014,"25-99",28,"37021",35.565247,-82.579802
34979,62331101,"5-24",15,"37021",35.544377,-82.726429
34985,62441003,"1-4",2,"37021",35.534413,-82.693802
34988,61111007,"5-24",14,"37021",35.599194,-82.542768
34991,44523003,"1-4",1,"37021",35.563632,-82.629631
34992,23832003,"1-4",2,"37021",35.577424,-82.677047
34998,23822025,"5-24",9,"37021",35.515595,-82.675507
35087,44512001,"1-4",4,"37021",35.657572,-82.725278
35202,54189002,"1-4",2,"37021",35.586965,-82.466772
35204,48551002,"5-24",5,"37021",35.569499,-82.534337
35205,62431009,"1-4",2,"37021",35.538758,-82.651281
35211,72251117,"25-99",47,"37021",35.544812,-82.68456
35213,54151204,"1-4",3,"37021",35.59654,-82.55047
35217,56172001,"1-4",2,"37021",35.5347,-82.5202
35218,52211002,"25-99",35,"37021",35.546863,-82.656497
35224,44512001,"1-4",2,"37021",35.525531,-82.425176
35226,11531005,"1-4",2,"37021",35.651592,-82.581335
35230,62131002,"1-4",2,"37021",35.535444,-82.5288
35232,44719005,"1-4",4,"37021",35.510659,-82.392364
35239,33999908,"25-99",50,"37021",35.465647,-82.522743
35241,61171003,"5-24",6,"37021",35.578552,-82.549538
35242,81211202,"1-4",3,"37021",35.602882,-82.550854
35253,45121202,"1-4",1,"37021",35.580128,-82.597482
35256,53223006,"1-4",1,"37021",35.597935,-82.553515
