"work_id","Primary_NAICS_Code","size","employees","FIPS","LAT","LON"
62690,44511003,"25-99",44,"37005",36.501882,-81.114605
64087,11199803,"1-4",4,"37005",36.50111,-81.12207
64220,53121007,"1-4",1,"37005",36.5053,-81.1231
64682,62139932,"5-24",11,"37005",36.508697,-81.115124
64689,62211002,"100-499",130,"37005",36.509476,-81.114811
64697,45311001,"1-4",1,"37005",36.5053,-81.1231
64879,44413005,"5-24",9,"37005",36.5053,-81.1231
65493,92112007,"1-4",2,"37005",36.5053,-81.1231
65500,92112007,"1-4",4,"37005",36.501355,-81.117027
65508,92112007,"1-4",1,"37005",36.504141,-81.120051
66054,33711002,"1-4",3,"37005",36.473351,-81.061034
66070,53121003,"1-4",1,"37005",36.480118,-81.070028
66090,52211002,"5-24",7,"37005",36.503783,-81.118396
66191,52421001,"1-4",2,"37005",36.424836,-81.004901
66993,72251117,"1-4",4,"37005",36.501291,-81.115792
67009,92112007,"1-4",2,"37005",36.508369,-81.119237
67025,92112007,"5-24",19,"37005",36.508616,-81.115652
67039,92216003,"5-24",8,"37005",36.5053,-81.1231
67128,23899032,"1-4",2,"37005",36.535865,-81.019331
67648,56171009,"1-4",1,"37005",36.5053,-81.1231
69622,81111104,"1-4",2,"37005",36.507984,-81.131523
69777,61111007,"25-99",42,"37005",36.500827,-80.979215
69911,62131002,"1-4",1,"37005",36.5053,-81.1231
70757,52211002,"5-24",5,"37005",36.500693,-81.111926
70841,44314204,"1-4",2,"37005",36.500439,-81.110525
70964,62134007,"1-4",1,"37005",36.505999,-81.125218
71219,81112102,"1-4",1,"37005",36.5053,-81.1231
71228,54121903,"1-4",1,"37005",36.5053,-81.1231
71685,72251117,"1-4",2,"37005",36.501065,-81.113103
71965,62111107,"1-4",3,"37005",36.509476,-81.114811
72779,62111107,"1-4",3,"37005",36.508697,-81.115124
73159,62111107,"1-4",3,"37005",36.500439,-81.110525
73177,99999004,"1-4",3,"37005",36.563129,-81.019885
73504,71219004,"1-4",1,"37005",36.5053,-81.1231
73726,61111007,"25-99",50,"37005",36.546946,-81.304336
73756,61111007,"100-499",111,"37005",36.510096,-81.125471
73804,23731010,"1-4",4,"37005",36.511963,-80.990221
73854,81311008,"1-4",1,"37005",36.3899,-80.9929
73861,44112005,"1-4",1,"37005",36.510452,-81.129275
73870,62419031,"1-4",3,"37005",36.491985,-81.144211
73877,54111002,"1-4",2,"37005",36.5053,-81.1231
74180,81221002,"1-4",1,"37005",36.5053,-81.1231
74473,54199025,"1-4",1,"37005",36.501882,-81.114605
75306,45311001,"1-4",2,"37005",36.500439,-81.110525
75683,56199001,"5-24",8,"37005",36.505958,-81.118209
76071,62161001,"5-24",21,"37005",36.520749,-81.133168
76081,62441003,"1-4",4,"37005",36.510118,-81.132725
76087,62111107,"1-4",4,"37005",36.500439,-81.110525
76241,54111002,"1-4",2,"37005",36.508789,-81.127432
76401,23831006,"1-4",4,"37005",36.509466,-81.130093
76617,61121002,"25-99",30,"37005",36.512867,-81.120053
76860,44131011,"5-24",6,"37005",36.501882,-81.114605
77167,53113001,"1-4",3,"37005",36.514664,-81.13488
77234,44719005,"1-4",3,"37005",36.506589,-81.122544
77235,81211101,"1-4",2,"37005",36.5053,-81.1231
77320,44814001,"1-4",2,"37005",36.526476,-81.064587
77967,11521010,"1-4",1,"37005",36.538264,-81.234637
78038,72119101,"1-4",3,"37005",36.534256,-81.218592
78435,99999004,"1-4",2,"37005",36.520749,-81.133168
78786,23611505,"1-4",4,"37005",36.527103,-80.958635
78819,44419049,"1-4",4,"37005",36.517723,-81.143936
79573,72121101,"1-4",2,"37005",36.451353,-81.126984
80341,62132003,"1-4",1,"37005",36.500439,-81.110525
80406,81341002,"1-4",1,"37005",36.5413,-81.3088
80545,52391001,"1-4",1,"37005",36.39531,-81.249311
80762,52211001,"1-4",1,"37005",36.471382,-80.992549
81056,92112007,"1-4",4,"37005",36.504141,-81.120051
81061,23822025,"1-4",1,"37005",36.459088,-81.072279
81319,52421001,"1-4",4,"37005",36.500371,-81.114646
81698,44419067,"5-24",15,"37005",36.5053,-81.1231
81769,92112007,"5-24",5,"37005",36.491912,-81.146163
82048,62431009,"25-99",43,"37005",36.505999,-81.125218
82202,72251505,"1-4",3,"37005",36.50843,-81.124715
82407,92216003,"5-24",10,"37005",36.5053,-81.1231
82978,11199803,"1-4",2,"37005",36.543505,-81.130052
83569,51711006,"5-24",5,"37005",36.50848,-81.12051
84126,23622005,"1-4",1,"37005",36.4513,-81.007
84876,99999004,"1-4",3,"37005",36.550945,-81.084015
84889,99999004,"1-4",1,"37005",36.506589,-81.122544
85279,62221001,"1-4",2,"37005",36.5053,-81.1231
85645,62131002,"1-4",1,"37005",36.5053,-81.1231
85906,45399821,"1-4",2,"37005",36.501065,-81.113103
86212,44422012,"1-4",1,"37005",36.501065,-81.113103
86437,45399821,"1-4",1,"37005",36.505695,-81.121307
86454,22112202,"5-24",17,"37005",36.487546,-81.096904
86478,54111002,"1-4",4,"37005",36.5055,-81.119025
86626,62111107,"1-4",2,"37005",36.509174,-81.113696
86661,62149301,"5-24",5,"37005",36.509476,-81.114811
86717,23611506,"1-4",2,"37005",36.552706,-81.186457
86790,81341018,"1-4",1,"37005",36.510096,-81.125471
86917,53121003,"5-24",6,"37005",36.545313,-81.326154
86923,62111107,"1-4",2,"37005",36.5053,-81.1231
87368,23832003,"1-4",2,"37005",36.552888,-80.935372
87424,62111107,"1-4",3,"37005",36.508697,-81.115124
87454,48423013,"100-499",122,"37005",36.497431,-80.977814
87644,72251117,"5-24",11,"37005",36.504746,-81.120723
87675,81311008,"1-4",2,"37005",36.5294,-80.9733
87734,52411403,"5-24",5,"37005",36.398198,-80.986284
88236,44529911,"1-4",1,"37005",36.5413,-81.3088
88860,61111007,"1-4",4,"37005",36.4513,-81.007
89002,72241001,"1-4",1,"37005",36.5053,-81.1231
89037,62134007,"1-4",1,"37005",36.505999,-81.125218
89042,56171009,"1-4",3,"37005",36.524357,-81.001768
89277,53121003,"1-4",2,"37005",36.489776,-81.100686
89285,45399821,"5-24",7,"37005",36.519283,-81.200165
89506,54192121,"1-4",1,"37005",36.518596,-81.322332
89538,52391001,"1-4",1,"37005",36.431772,-81.150548
89734,72251117,"1-4",4,"37005",36.49784,-81.11019
89762,71211004,"1-4",2,"37005",36.505958,-81.118209
90105,81311021,"1-4",2,"37005",36.441112,-81.110438
90262,51721014,"1-4",2,"37005",36.500439,-81.110525
90311,23731007,"1-4",3,"37005",36.543414,-81.007698
90325,81311008,"1-4",1,"37005",36.5294,-80.9733
90490,81341004,"1-4",4,"37005",36.3899,-80.9929
90503,81341004,"5-24",5,"37005",36.389392,-81.006221
90525,45399821,"5-24",19,"37005",36.5294,-80.9733
90786,44422012,"5-24",16,"37005",36.440988,-81.200934
90827,53121005,"1-4",1,"37005",36.3899,-80.9929
90851,71394019,"1-4",1,"37005",36.3899,-80.9929
91013,62431008,"5-24",11,"37005",36.5053,-81.1231
91026,62399007,"1-4",3,"37005",36.5053,-81.1231
91036,92112007,"1-4",1,"37005",36.497616,-81.126259
91060,44719005,"1-4",3,"37005",36.481257,-81.086681
91072,62441003,"1-4",3,"37005",36.512867,-81.120053
91078,45299013,"5-24",5,"37005",36.500439,-81.110525
91089,56173010,"1-4",3,"37005",36.5053,-81.1231
91095,72251117,"1-4",2,"37005",36.504135,-81.118525
91222,62121003,"5-24",6,"37005",36.508688,-81.116267
91295,23611505,"5-24",9,"37005",36.454195,-81.093535
91304,42345015,"1-4",4,"37005",36.50443,-81.120171
91313,44131011,"5-24",8,"37005",36.508199,-81.123967
91687,72251117,"5-24",16,"37005",36.500828,-81.114661
91695,53111002,"1-4",2,"37005",36.512196,-81.118065
91701,72251117,"1-4",1,"37005",36.500439,-81.110525
91711,32311109,"5-24",5,"37005",36.49177,-81.103951
91716,62412003,"5-24",6,"37005",36.5053,-81.1231
92221,81311008,"1-4",1,"37005",36.447773,-81.013512
92309,23811001,"1-4",4,"37005",36.412853,-81.031211
92321,23814006,"1-4",2,"37005",36.415066,-80.999498
92540,52211002,"1-4",4,"37005",36.500808,-81.11612
92823,72251117,"1-4",2,"37005",36.5053,-81.1231
93012,44531004,"1-4",3,"37005",36.506171,-81.121022
93021,62441003,"1-4",3,"37005",36.488799,-81.07505
93208,62199952,"1-4",3,"37005",36.505256,-81.13172
93218,44132001,"1-4",3,"37005",36.497442,-81.131085
93226,52211002,"5-24",6,"37005",36.505298,-81.118683
93236,81121206,"1-4",1,"37005",36.499614,-81.102838
93768,62441006,"1-4",1,"37005",36.5053,-81.1231
93875,81149058,"1-4",1,"37005",36.489549,-81.100415
94042,23831006,"5-24",5,"37005",36.531876,-81.159546
94061,62131002,"1-4",3,"37005",36.499065,-81.110053
94152,52421001,"1-4",3,"37005",36.500371,-81.114646
94163,72121101,"1-4",1,"37005",36.3946,-81.232872
94231,11521017,"1-4",1,"37005",36.535994,-80.933393
94630,23891006,"1-4",1,"37005",36.520496,-81.309441
94787,81211202,"1-4",1,"37005",36.5053,-81.1231
95133,23611512,"1-4",2,"37005",36.475838,-81.251964
96460,56161104,"1-4",1,"37005",36.502737,-81.105761
96526,81341018,"1-4",1,"37005",36.499065,-81.110053
96728,54199009,"1-4",1,"37005",36.484113,-81.086948
96810,52391001,"1-4",1,"37005",36.507001,-81.122006
96824,54194002,"5-24",9,"37005",36.507001,-81.122006
97337,52211001,"5-24",5,"37005",36.509476,-81.114811
98240,44419031,"1-4",1,"37005",36.471841,-81.256913
98317,31411002,"1-4",2,"37005",36.5413,-81.3088
98425,52211001,"1-4",3,"37005",36.5053,-81.1231
98661,11199803,"1-4",3,"37005",36.541733,-81.221416
98821,11199803,"1-4",1,"37005",36.555911,-81.046548
98940,54111002,"1-4",1,"37005",36.505958,-81.118209
99320,81394003,"1-4",3,"37005",36.500827,-80.979215
99404,71211001,"1-4",4,"37005",36.5053,-81.1231
99463,45322026,"1-4",4,"37005",36.491996,-81.12685
99527,62133003,"1-4",1,"37005",36.491985,-81.144211
100095,54161125,"1-4",4,"37005",36.539179,-81.326039
100582,32213003,"25-99",93,"37005",36.50948,-81.122452
100789,44511003,"1-4",1,"37005",36.508463,-80.957866
100801,23622005,"5-24",11,"37005",36.45239,-81.010808
100891,62121003,"1-4",4,"37005",36.508688,-81.116267
100895,99999004,"5-24",21,"37005",36.48751,-81.122799
101154,99999004,"1-4",3,"37005",36.43946,-81.116787
101386,99999004,"1-4",3,"37005",36.535038,-81.017684
101508,48821008,"5-24",5,"37005",36.5294,-80.9733
101539,42399011,"1-4",1,"37005",36.460881,-81.140232
101606,56173011,"1-4",1,"37005",36.495479,-81.127518
